Unfollow_051_90|it became clear to me that causing offense with needless ad hominem attacks did nothing to communicate our core message and i learned to avoid it|it became clear to me that causing offense with needless ad hominem attacks did nothing to communicate our core message and i learned to avoid it
Unfollow_051_91|hostile tweeters became almost like a game to me and i delighted in learning to use humor pop culture and self deprecation to diffuse and disarm antagonism|hostile tweeters became almost like a game to me and i delighted in learning to use humor pop culture and self deprecation to diffuse and disarm antagonism
Unfollow_051_92|to change the nature of the conversation and convey our message in a way that outsiders could better hear it|to change the nature of the conversation and convey our message in a way that outsiders could better hear it
Unfollow_051_93|the tongue might be a fire i was learning but it didn't always have to be|the tongue might be a fire i was learning but it didn't always have to be
Unfollow_051_94|so when do you drink the kool aid one guy tweeted at me|so when do you drink the kool aid one guy tweeted at me
Unfollow_051_95|more of a sunkist lemonade drinker myself|more of a sunkist lemonade drinker myself
Unfollow_051_96|) i told him|) i told him
Unfollow_051_97|by long forbearing is a prince persuaded and a soft tongue breaketh the bone|by long forbearing is a prince persuaded and a soft tongue breaketh the bone
Unfollow_051_98|somewhere along the line my anonymous lawyer bragged about his words with friends prowess and i impulsively responded with my username in a hashtag|somewhere along the line my anonymous lawyer bragged about his words with friends prowess and i impulsively responded with my username in a hashtag
Unfollow_051_99|two days later he started a match with me and the game began in earnest|two days later he started a match with me and the game began in earnest
Unfollow_051_100|i was about six when i first thought seriously about marriage|i was about six when i first thought seriously about marriage
Unfollow_051_101|gramps had spoken from the pulpit one sunday morning about the foundation for proper marriage serving the lord together|gramps had spoken from the pulpit one sunday morning about the foundation for proper marriage serving the lord together
Unfollow_051_102|marrying an unbeliever was verboten and for us that meant only other westboro members were permissible partners|marrying an unbeliever was verboten and for us that meant only other westboro members were permissible partners
Unfollow_051_103|since the church was composed almost entirely of my immediate and extended family it occurred to my child mind that if i were ever to marry it would have to be someone from outside someone who hadn't grown up in this peculiar faith of ours|since the church was composed almost entirely of my immediate and extended family it occurred to my child mind that if i were ever to marry it would have to be someone from outside someone who hadn't grown up in this peculiar faith of ours
Unfollow_051_104|i'd been seeing outsiders on the picket line for about a year by then angry screeching violent wearers of neon muscle shirts and fanny packs and i was afraid|i'd been seeing outsiders on the picket line for about a year by then angry screeching violent wearers of neon muscle shirts and fanny packs and i was afraid
Unfollow_051_105|what if i get married to someone who acts like a good person but then it turns out they're bad|what if i get married to someone who acts like a good person but then it turns out they're bad
Unfollow_051_106|gramps says you can't get divorced|gramps says you can't get divorced
Unfollow_051_107|what will happen to me mama i was clutching her hand as we walked down our street after school one sunny afternoon my little tum churning with dread at the thought of being hoodwinked by one of satan's boys|what will happen to me mama i was clutching her hand as we walked down our street after school one sunny afternoon my little tum churning with dread at the thought of being hoodwinked by one of satan's boys
Unfollow_051_108|i'd only just conjured this scenario but my thoughts were already tumbling all over themselves my tendency toward melodrama completely unhelpful|i'd only just conjured this scenario but my thoughts were already tumbling all over themselves my tendency toward melodrama completely unhelpful
Unfollow_051_109|instead of seeming like some far off possibility the danger felt real immediate pulsing from heart to limbs and back again|instead of seeming like some far off possibility the danger felt real immediate pulsing from heart to limbs and back again
Unfollow_051_110|the lord will keep you little meg my mama's voice was gentle reassuring|the lord will keep you little meg my mama's voice was gentle reassuring
Unfollow_051_111|he knows the hearts of all men|he knows the hearts of all men
Unfollow_051_112|if you're supposed to have a husband the lord knows how to make sure he's a good one|if you're supposed to have a husband the lord knows how to make sure he's a good one
Unfollow_051_113|he won't let us be tricked her quiet certainty was calming|he won't let us be tricked her quiet certainty was calming
Unfollow_051_114|she's right i thought|she's right i thought
Unfollow_051_115|the lord will take care of us|the lord will take care of us
Unfollow_051_116|we have to trust him|we have to trust him
Unfollow_051_117|they were the words i always heard the adults repeating|they were the words i always heard the adults repeating
Unfollow_051_118|my tiny death grip on her palm must have given away how truly scared i was because she shook her head laughing indulgently and went on and anyway you won't have to think about that for a long long time|my tiny death grip on her palm must have given away how truly scared i was because she shook her head laughing indulgently and went on and anyway you won't have to think about that for a long long time
Unfollow_051_119|i can't remember exactly when or how i learned what sex was but i was still six when i discovered that it was how babies were made|i can't remember exactly when or how i learned what sex was but i was still six when i discovered that it was how babies were made
Unfollow_051_120|my mom was pregnant with her seventh child my baby sister grace and i gasped vociferously with stark realization and something akin to horror|my mom was pregnant with her seventh child my baby sister grace and i gasped vociferously with stark realization and something akin to horror
Unfollow_051_121|so you have had sex with dad i accused her|so you have had sex with dad i accused her
Unfollow_051_122|seven times i knew sex to be acceptable within the context of marriage but only just the practice was still highly questionable and suspect to my mind and i couldn't understand why anyone would risk it especially my smart and pious parents|seven times i knew sex to be acceptable within the context of marriage but only just the practice was still highly questionable and suspect to my mind and i couldn't understand why anyone would risk it especially my smart and pious parents
Unfollow_051_123|i soon learned that sex wasn't the only thing that could get you into trouble though|i soon learned that sex wasn't the only thing that could get you into trouble though
Unfollow_051_124|lust too was dangerous and forbidden|lust too was dangerous and forbidden
Unfollow_051_125|my mom explained it carefully to my siblings and me sitting around the living room during one of our daily bible readings|my mom explained it carefully to my siblings and me sitting around the living room during one of our daily bible readings
Unfollow_051_126|lust is a strong desire for something you're not entitled to|lust is a strong desire for something you're not entitled to
Unfollow_051_127|you cannot be said to lust after your spouse for instance because that's something you are entitled to|you cannot be said to lust after your spouse for instance because that's something you are entitled to
Unfollow_051_128|the word doesn't apply i vaguely understood that the context here was boys and girls but my mind went straight to my little sister's barbies|the word doesn't apply i vaguely understood that the context here was boys and girls but my mind went straight to my little sister's barbies
Unfollow_051_129|bekah refused to let me play with them but i'd always dreamed of combining our dolls into one giant collection which i would then apportion between us as i deemed appropriate [bracketed]|bekah refused to let me play with them but i'd always dreamed of combining our dolls into one giant collection which i would then apportion between us as i deemed appropriate [bracketed]
Unfollow_051_130|i strongly desired to take control of her toys was this lust|i strongly desired to take control of her toys was this lust
Unfollow_051_131|i wasn't positive but mom had already moved on so it didn't seem like the perfect time to ask|i wasn't positive but mom had already moved on so it didn't seem like the perfect time to ask
Unfollow_051_132|then when lust hath conceived it bringeth forth sin and sin when it is finished bringeth forth death she was quoting james 1 15|then when lust hath conceived it bringeth forth sin and sin when it is finished bringeth forth death she was quoting james one one5
Unfollow_051_133|you need to understand this children|you need to understand this children
Unfollow_051_134|lust is the beginning of every sin and death and hell are the end of every sin|lust is the beginning of every sin and death and hell are the end of every sin
Unfollow_051_135|every evil thing arises from lust|every evil thing arises from lust
Unfollow_051_136|we have to be vigilant about it|we have to be vigilant about it
Unfollow_051_137|don't think that you're special or strong that you can just go down a lustful path in your mind and not have it affect your actions and behavior|don't think that you're special or strong that you can just go down a lustful path in your mind and not have it affect your actions and behavior
Unfollow_051_138|this is a truism then when lust hath conceived it bringeth forth sin and sin when it is finished bringeth forth death|this is a truism then when lust hath conceived it bringeth forth sin and sin when it is finished bringeth forth death
Unfollow_051_139|make no mistake lust will bring sin and sin will bring death|make no mistake lust will bring sin and sin will bring death
Unfollow_051_140|you have to cut it off and not let it take root in your heart|you have to cut it off and not let it take root in your heart
Unfollow_051_141|she paired this verse with another and they will be forever linked in my mind can a man take fire in his bosom and his clothes not be burned|she paired this verse with another and they will be forever linked in my mind can a man take fire in his bosom and his clothes not be burned
Unfollow_051_142|it's one of the proverbs captivating in its simplicity|it's one of the proverbs captivating in its simplicity
Unfollow_051_143|the imagery clearly hearkens back to hell again where most of our conversations eventually led|the imagery clearly hearkens back to hell again where most of our conversations eventually led
Unfollow_051_144|the discussion continued one day when my mother came to my kindergarten class to have lunch with me|the discussion continued one day when my mother came to my kindergarten class to have lunch with me
Unfollow_051_145|on our way to the cafeteria she spotted my first grade cousin walking down the far end of the nearly empty hallway|on our way to the cafeteria she spotted my first grade cousin walking down the far end of the nearly empty hallway
Unfollow_051_146|mom suddenly seemed disturbed and disgusted|mom suddenly seemed disturbed and disgusted
Unfollow_051_147|the way she walks is so inappropriate|the way she walks is so inappropriate
Unfollow_051_148|what do you mean mama|what do you mean mama
Unfollow_051_149|she swishes her butt when she walks|she swishes her butt when she walks
Unfollow_051_150|do you see that|do you see that
Unfollow_051_151|she does it on purpose|she does it on purpose
Unfollow_051_152|no one walks like that|no one walks like that
Unfollow_051_153|i watched my cousin as she disappeared into the lunchroom trying to see what my mother saw|i watched my cousin as she disappeared into the lunchroom trying to see what my mother saw
Unfollow_051_154|as far as i could tell it was the way she'd always walked and i said so confused|as far as i could tell it was the way she'd always walked and i said so confused
Unfollow_051_155|no|no
Unfollow_051_156|she walks like that to get attention from boys|she walks like that to get attention from boys
Unfollow_051_157|ah it dawned on me|ah it dawned on me
Unfollow_051_158|lust|lust
Unfollow_051_159|suddenly very aware of my gait i began to walk stiffly keeping my little hips as still as i could make them|suddenly very aware of my gait i began to walk stiffly keeping my little hips as still as i could make them
Unfollow_051_160|i asked my mom if i did that sort of thing when i walked too|i asked my mom if i did that sort of thing when i walked too
Unfollow_051_161|she shook her head|she shook her head
Unfollow_051_162|no|no
Unfollow_051_163|i'll have to talk to her mom about it|i'll have to talk to her mom about it
Unfollow_051_164|i'm worried about that girl|i'm worried about that girl
Unfollow_051_165|as my childhood years passed and then my teenage ones ever more praise was heaped on virgin marriages and ever more vilification on any relationship outside of that|as my childhood years passed and then my teenage ones ever more praise was heaped on virgin marriages and ever more vilification on any relationship outside of that
Unfollow_051_166|there was no such thing as dating in this context|there was no such thing as dating in this context
Unfollow_051_167|god hated fornication and having dinner alone with an unrelated member of the opposite sex would inexorably lead to fornication or at the very least it had the appearance of evil which we were strictly instructed to avoid|god hated fornication and having dinner alone with an unrelated member of the opposite sex would inexorably lead to fornication or at the very least it had the appearance of evil which we were strictly instructed to avoid
Unfollow_051_168|even if a couple was engaged there would be no kissing and certainly no time to themselves until after the vows|even if a couple was engaged there would be no kissing and certainly no time to themselves until after the vows
Unfollow_051_169|if they didn't have a chaperone at all times there was the appearance of evil the presumption would be that the betrothed had been in flagrante their undefiled status would be called into question and the church would have to suss out exactly what had happened during the time in question|if they didn't have a chaperone at all times there was the appearance of evil the presumption would be that the betrothed had been in flagrante their undefiled status would be called into question and the church would have to suss out exactly what had happened during the time in question
Unfollow_051_170|and although marriages weren't terribly frequent at westboro it seemed like there was never any shortage of such matters for the church to suss out|and although marriages weren't terribly frequent at westboro it seemed like there was never any shortage of such matters for the church to suss out
Unfollow_051_171|before i was born and as i was growing up several women in the church had relationships and children outside of marriage|before i was born and as i was growing up several women in the church had relationships and children outside of marriage
Unfollow_051_172|these affairs were calamitous and fearsome to behold their devastating consequences seared into my young psyche like a white hot brand|these affairs were calamitous and fearsome to behold their devastating consequences seared into my young psyche like a white hot brand
Unfollow_051_173|i listened to the hushed conversations of the adults one evening learning they centered around an aunt of mine who'd been wonderful and close with me since i was a babe she'd take my siblings and me on drives to the park recounting stories that sounded fascinating even though they were several levels above anything we could really grasp while our ages numbered in the single digits|i listened to the hushed conversations of the adults one evening learning they centered around an aunt of mine who'd been wonderful and close with me since i was a babe she'd take my siblings and me on drives to the park recounting stories that sounded fascinating even though they were several levels above anything we could really grasp while our ages numbered in the single digits
Unfollow_051_174|i didn't understand all that had gone on with her but words like shameful deliberate willful with him and i can't think of anything worse were thrown around and i knew they meant sex|i didn't understand all that had gone on with her but words like shameful deliberate willful with him and i can't think of anything worse were thrown around and i knew they meant sex
Unfollow_051_175|for if we sin wilfully after that we have received the knowledge of the truth there remaineth no more sacrifice for sins but a certain fearful looking for of judgment and fiery indignation which shall devour the adversaries|for if we sin wilfully after that we have received the knowledge of the truth there remaineth no more sacrifice for sins but a certain fearful looking for of judgment and fiery indignation which shall devour the adversaries
Unfollow_051_176|the ominous warning terror and despair of this passage were all over my aunt's face when it came time for the church to sit in judgment of her for the intolerable sin and havoc she'd wrought among the congregation|the ominous warning terror and despair of this passage were all over my aunt's face when it came time for the church to sit in judgment of her for the intolerable sin and havoc she'd wrought among the congregation
Unfollow_051_177|we filed into the church sanctuary and took our places in our usual pews the atmosphere filled with a dreadful heaviness|we filed into the church sanctuary and took our places in our usual pews the atmosphere filled with a dreadful heaviness
Unfollow_051_178|for what seemed an excruciatingly long period the adults soberly and dispassionately discussed the fate of this woman whether she should be stripped of church membership in order to keep the church pure and to drive out the evil inside her|for what seemed an excruciatingly long period the adults soberly and dispassionately discussed the fate of this woman whether she should be stripped of church membership in order to keep the church pure and to drive out the evil inside her
Unfollow_051_179|concerning him that hath so done this deed deliver such an one unto satan for the destruction of the flesh that the spirit may be saved in the day of the lord jesus|concerning him that hath so done this deed deliver such an one unto satan for the destruction of the flesh that the spirit may be saved in the day of the lord jesus
Unfollow_051_180|to be excluded from the church was a terrifying proposition the worst fate imaginable for a member of westboro a sure sign that you weren't one of god's elect but a reprobate destined for hell|to be excluded from the church was a terrifying proposition the worst fate imaginable for a member of westboro a sure sign that you weren't one of god's elect but a reprobate destined for hell
Unfollow_051_181|if an excluded person found a way to convince the church that he'd truly repented he could be granted membership again but there were no guarantees|if an excluded person found a way to convince the church that he'd truly repented he could be granted membership again but there were no guarantees
Unfollow_051_182|as it became clear that the church was leaning toward excluding her from membership unless and until she found a way to sufficiently demonstrate her repentance to them anguished sobs racked her contorting her face with shame and desperation as she begged for mercy and forgiveness|as it became clear that the church was leaning toward excluding her from membership unless and until she found a way to sufficiently demonstrate her repentance to them anguished sobs racked her contorting her face with shame and desperation as she begged for mercy and forgiveness
Unfollow_051_183|her young son also not yet a teenager pleaded through tears that they not do this terrible thing to his mother|her young son also not yet a teenager pleaded through tears that they not do this terrible thing to his mother
Unfollow_051_184|but the church body undeterred by their supplications voted her out with no further discussion|but the church body undeterred by their supplications voted her out with no further discussion
Unfollow_051_185|in the wake of this trauma the behavior of my cousin became petrifying to me|in the wake of this trauma the behavior of my cousin became petrifying to me
Unfollow_051_186|jael my dear friend the butt swishing first grader grew into a coquettish middle schooler and the shenanigans that resulted were cause for great concern|jael my dear friend the butt swishing first grader grew into a coquettish middle schooler and the shenanigans that resulted were cause for great concern
Unfollow_051_187|abstain from fleshly lusts which war against the soul|abstain from fleshly lusts which war against the soul
Unfollow_051_188|she seemed to be constantly in trouble because of boys she was messing around with in our lingo this could mean just about anything from simple flirting to sex|she seemed to be constantly in trouble because of boys she was messing around with in our lingo this could mean just about anything from simple flirting to sex
Unfollow_051_189|i always figured it couldn't have been more than a kiss in jael's case though that was still a sin egregious and inexcusable a flagrant display of lust and the appearance of evil|i always figured it couldn't have been more than a kiss in jael's case though that was still a sin egregious and inexcusable a flagrant display of lust and the appearance of evil
Unfollow_051_190|we saw these innocent flirtations as the beginnings of real danger that would end with the shame of being an unwed mother and the desolation of being voted out of the church|we saw these innocent flirtations as the beginnings of real danger that would end with the shame of being an unwed mother and the desolation of being voted out of the church
Unfollow_051_191|when jael got detention for a silly incident that involved hurling a spit wad at a boy we were all deeply worried for her soul|when jael got detention for a silly incident that involved hurling a spit wad at a boy we were all deeply worried for her soul
Unfollow_051_192|her classmates from the church my older brother and a few other cousins were charged with keeping an eye on her at school and reporting any suspicious behavior|her classmates from the church my older brother and a few other cousins were charged with keeping an eye on her at school and reporting any suspicious behavior
Unfollow_051_193|the following year i joined the middle school crowd and that responsibility fell to me as well|the following year i joined the middle school crowd and that responsibility fell to me as well
Unfollow_051_194|a few weeks before i was set to start at my new school i walked across our backyard and into the church|a few weeks before i was set to start at my new school i walked across our backyard and into the church
Unfollow_051_195|my siblings and i would take turns having sleepovers there with gran and gramps often several times a week during the summer months|my siblings and i would take turns having sleepovers there with gran and gramps often several times a week during the summer months
Unfollow_051_196|gramps's room was the master bedroom upstairs but gran usually slept in a recliner in the downstairs room with the fireplace|gramps's room was the master bedroom upstairs but gran usually slept in a recliner in the downstairs room with the fireplace
Unfollow_051_197|we would always join gran and watch marathons of i love lucy bewitched or if we were unlucky bonanza|we would always join gran and watch marathons of i love lucy bewitched or if we were unlucky bonanza
Unfollow_051_198|on this night gran and i stayed up late watching lucy and when the time came she turned off the tv i flipped off the light and we each settled under our covers|on this night gran and i stayed up late watching lucy and when the time came she turned off the tv i flipped off the light and we each settled under our covers
Unfollow_074_1|she has a litany of she thinks that the well i don't want to speak for her even now after more than eighteen months of mistreatment on the verge of losing two of her three daughters her right hand she was too afraid of the elders even to relay my grievances about what they'd been up to|she has a litany of she thinks that the well i don't want to speak for her even now after more than eighteen months of mistreatment on the verge of losing two of her three daughters her right hand she was too afraid of the elders even to relay my grievances about what they'd been up to
Unfollow_074_2|i've talked to mom about this before i wept|i've talked to mom about this before i wept
Unfollow_074_3|i said a few words about the elders|i said a few words about the elders
Unfollow_074_4|about the way my mother had been treated up until that very day|about the way my mother had been treated up until that very day
Unfollow_074_5|well this is not the way to treat your mom gramps said gently|well this is not the way to treat your mom gramps said gently
Unfollow_074_6|it was quiet for a moment|it was quiet for a moment
Unfollow_074_7|i couldn't speak|i couldn't speak
Unfollow_074_8|he looked over at my mother|he looked over at my mother
Unfollow_074_9|well|well
Unfollow_074_10|i thought we had a jewel this time shirl how quickly his voice had turned|i thought we had a jewel this time shirl how quickly his voice had turned
Unfollow_074_11|cutting|cutting
Unfollow_074_12|disgusted|disgusted
Unfollow_074_13|looks like we got it all wrong|looks like we got it all wrong
Unfollow_074_14|three elders walked in a moment later including sam and steve|three elders walked in a moment later including sam and steve
Unfollow_074_15|i stood up|i stood up
Unfollow_074_16|i don't i can't i was in no state to talk and i would not be bullied|i don't i can't i was in no state to talk and i would not be bullied
Unfollow_074_17|not now|not now
Unfollow_074_18|a conversation that was sure to go nowhere|a conversation that was sure to go nowhere
Unfollow_074_19|a singular urge to run|a singular urge to run
Unfollow_074_20|i turned|i turned
Unfollow_074_21|megan my mom lowered her voice to an incredulous whisper are you saying that your pride is more important than your soul|megan my mom lowered her voice to an incredulous whisper are you saying that your pride is more important than your soul
Unfollow_074_22|no i whispered back|no i whispered back
Unfollow_074_23|of course not|of course not
Unfollow_074_24|i panicked|i panicked
Unfollow_074_25|i need to go|i need to go
Unfollow_074_26|i ran out of the bedroom down the stairs out the kitchen door and smashed into jael on her way in|i ran out of the bedroom down the stairs out the kitchen door and smashed into jael on her way in
Unfollow_074_27|jonah was right outside|jonah was right outside
Unfollow_074_28|it was so cold|it was so cold
Unfollow_074_29|i hugged him and told him i loved him so much forever|i hugged him and told him i loved him so much forever
Unfollow_074_30|that i was sorry|that i was sorry
Unfollow_074_31|to please keep my phone number and to call me if he ever wanted to|to please keep my phone number and to call me if he ever wanted to
Unfollow_074_32|he hugged me back but he was only fifteen|he hugged me back but he was only fifteen
Unfollow_074_33|he looked confused unsure of what he was supposed to do|he looked confused unsure of what he was supposed to do
Unfollow_074_34|i sprinted the rest of the way home back up to my bedroom|i sprinted the rest of the way home back up to my bedroom
Unfollow_074_35|margie appeared a few minutes later crying as hard as i was|margie appeared a few minutes later crying as hard as i was
Unfollow_074_36|please don't do this she pleaded|please don't do this she pleaded
Unfollow_074_37|please don't go|please don't go
Unfollow_074_38|you've seen and said too much|you've seen and said too much
Unfollow_074_39|you know this is right|you know this is right
Unfollow_074_40|please don't go|please don't go
Unfollow_074_41|i've never asked anyone not to go|i've never asked anyone not to go
Unfollow_074_42|we held each other and wept|we held each other and wept
Unfollow_074_43|i'm sorry margie|i'm sorry margie
Unfollow_074_44|i love you so much|i love you so much
Unfollow_074_45|she let go after a long moment|she let go after a long moment
Unfollow_074_46|she patted my back and walked away|she patted my back and walked away
Unfollow_074_47|she walked away|she walked away
Unfollow_074_48|jael came in a short while later acting aloof and unmoved|jael came in a short while later acting aloof and unmoved
Unfollow_074_49|she sat down on my bed staring at her phone typing away|she sat down on my bed staring at her phone typing away
Unfollow_074_50|she didn't look at me|she didn't look at me
Unfollow_074_51|she wanted to know why we were leaving|she wanted to know why we were leaving
Unfollow_074_52|her coldness in the face of my chaos was painful but it made it a little easier to speak|her coldness in the face of my chaos was painful but it made it a little easier to speak
Unfollow_074_53|i kept packing and answered as best i could through tears and grief|i kept packing and answered as best i could through tears and grief
Unfollow_074_54|i spoke of the elders and their abuse of authority|i spoke of the elders and their abuse of authority
Unfollow_074_55|i spoke of the mistreatment of church members|i spoke of the mistreatment of church members
Unfollow_074_56|i spoke of doctrinal error of unscriptural temperaments and picket signs|i spoke of doctrinal error of unscriptural temperaments and picket signs
Unfollow_074_57|i told her i didn't think god was with westboro anymore|i told her i didn't think god was with westboro anymore
Unfollow_074_58|she said little and stayed composed but her voice broke when she thanked me for all the work i'd done on her wedding|she said little and stayed composed but her voice broke when she thanked me for all the work i'd done on her wedding
Unfollow_074_59|how much time and energy i had spent to make it special|how much time and energy i had spent to make it special
Unfollow_074_60|i only ever wanted to be good to you i tried to say|i only ever wanted to be good to you i tried to say
Unfollow_074_61|i had to say it twice before she could understand|i had to say it twice before she could understand
Unfollow_074_62|but friendship is a two way street she said and if i haven't been doing it on my side i'm sorry she was quiet for a long time the only sound the clacking of the hangers as i pulled shirts off them one by one|but friendship is a two way street she said and if i haven't been doing it on my side i'm sorry she was quiet for a long time the only sound the clacking of the hangers as i pulled shirts off them one by one
Unfollow_074_63|bekah and i had shared a wardrobe for years the community closet and i had to decide what to take and what to leave|bekah and i had shared a wardrobe for years the community closet and i had to decide what to take and what to leave
Unfollow_074_64|have you been praying for the lord to help you jael asked|have you been praying for the lord to help you jael asked
Unfollow_074_65|i nodded|i nodded
Unfollow_074_66|and my mom and i would together|and my mom and i would together
Unfollow_074_67|my dad walked in to discuss my assertion that i didn't have a voice anymore|my dad walked in to discuss my assertion that i didn't have a voice anymore
Unfollow_074_68|are you happy he asked jael|are you happy he asked jael
Unfollow_074_69|she nodded|she nodded
Unfollow_074_70|do you think you have a voice|do you think you have a voice
Unfollow_074_71|through my husband jael said|through my husband jael said
Unfollow_074_72|simpering|simpering
Unfollow_074_73|and is that acceptable or unacceptable to you|and is that acceptable or unacceptable to you
Unfollow_074_74|that's the way it should be jael answered|that's the way it should be jael answered
Unfollow_074_75|she has a voice through you|she has a voice through you
Unfollow_074_76|she has to submit to her father|she has to submit to her father
Unfollow_074_77|that's her lot|that's her lot
Unfollow_074_78|and that was how the elders had managed to pull this off i thought|and that was how the elders had managed to pull this off i thought
Unfollow_074_79|the conflation of parental and ecclesiastical authority was only possible in a church like ours where nearly everyone was related|the conflation of parental and ecclesiastical authority was only possible in a church like ours where nearly everyone was related
Unfollow_074_80|by rendering us children so long as we were unmarried they thwarted all possible challenges to their control|by rendering us children so long as we were unmarried they thwarted all possible challenges to their control
Unfollow_074_81|there was no need to listen to what anyone else thought because as our parents they would tell us what to think|there was no need to listen to what anyone else thought because as our parents they would tell us what to think
Unfollow_074_82|i shook my head involuntarily|i shook my head involuntarily
Unfollow_074_83|my father had never been like this|my father had never been like this
Unfollow_074_84|i hated what this church had done to him|i hated what this church had done to him
Unfollow_074_85|i hated what it had done to my mother|i hated what it had done to my mother
Unfollow_074_86|i hated what it was doing to our family and to everyone we had taken aim at outside|i hated what it was doing to our family and to everyone we had taken aim at outside
Unfollow_074_87|this place was toxic|this place was toxic
Unfollow_074_88|i ran downstairs to sort out my desk and found bekah|i ran downstairs to sort out my desk and found bekah
Unfollow_074_89|she held out her arms and i fell into them both of us openly weeping|she held out her arms and i fell into them both of us openly weeping
Unfollow_074_90|she was getting ready to head out the door|she was getting ready to head out the door
Unfollow_074_91|i have to go drive with jayme she said and you gotta do what you're doing so i guess we're parting ways|i have to go drive with jayme she said and you gotta do what you're doing so i guess we're parting ways
Unfollow_074_92|i love you so much bekah why didn't better words exist|i love you so much bekah why didn't better words exist
Unfollow_074_93|your voice will follow me like a shadow for the rest of my days and i'll never be whole without you and the nights i dream of you will be my happiest|your voice will follow me like a shadow for the rest of my days and i'll never be whole without you and the nights i dream of you will be my happiest
Unfollow_074_94|i couldn't let her go|i couldn't let her go
Unfollow_074_95|i don't know how you can say that and be doing this she cried but mom says you're always welcome back here|i don't know how you can say that and be doing this she cried but mom says you're always welcome back here
Unfollow_074_96|i tried to talk to you about all this i wept into her shoulder|i tried to talk to you about all this i wept into her shoulder
Unfollow_074_97|someone was playing a hymn on the piano|someone was playing a hymn on the piano
Unfollow_074_98|i hoped you just needed to get the right words from the right person bekah said|i hoped you just needed to get the right words from the right person bekah said
Unfollow_074_99|we clung to each other until it didn't make sense and then she tapped me three times the way we always signaled the end of a massage and she turned to go|we clung to each other until it didn't make sense and then she tapped me three times the way we always signaled the end of a massage and she turned to go
Unfollow_074_100|noah texted me pls turn around|noah texted me pls turn around
Unfollow_074_101|i looked up and he stood there looking nervous|i looked up and he stood there looking nervous
Unfollow_074_102|afraid to speak to me|afraid to speak to me
Unfollow_074_103|i turned and i saw zach's computer from across the room|i turned and i saw zach's computer from across the room
Unfollow_074_104|noah often used it to play minecraft but now he'd set it up with a message for me|noah often used it to play minecraft but now he'd set it up with a message for me
Unfollow_074_105|megan look it read with an arrow pointing to the second monitor|megan look it read with an arrow pointing to the second monitor
Unfollow_074_106|i moved closer|i moved closer
Unfollow_074_107|he had pulled up the kansas city star article from a year earlier|he had pulled up the kansas city star article from a year earlier
Unfollow_074_108|i'm all in|i'm all in
Unfollow_074_109|i wanted to tell him how often i had wished to go back to that place|i wanted to tell him how often i had wished to go back to that place
Unfollow_074_110|how much i'd wanted to un ask the questions to un see the contradictions|how much i'd wanted to un ask the questions to un see the contradictions
Unfollow_074_111|instead i hugged him|instead i hugged him
Unfollow_074_112|he was only thirteen|he was only thirteen
Unfollow_074_113|maybe one day he would look back at this moment and understand|maybe one day he would look back at this moment and understand
Unfollow_074_114|the way i had with josh|the way i had with josh
Unfollow_074_115|i texted him back|i texted him back
Unfollow_074_116|i love you my brother|i love you my brother
Unfollow_074_117|forever and ever|forever and ever
Unfollow_074_118|i'm so sorry|i'm so sorry
Unfollow_074_119|one by one i said goodbye to my siblings as i came upon them|one by one i said goodbye to my siblings as i came upon them
Unfollow_074_120|three hours after my father walked into my bedroom he was helping us load the minivan with our things|three hours after my father walked into my bedroom he was helping us load the minivan with our things
Unfollow_074_121|we'd have to come back the next day with a u haul|we'd have to come back the next day with a u haul
Unfollow_074_122|we couldn't stay in the house that night our lifelong home was not our house anymore so he would leave us at the motel next to our old middle school|we couldn't stay in the house that night our lifelong home was not our house anymore so he would leave us at the motel next to our old middle school
Unfollow_074_123|he checked us in helped us unload the minivan hugged us and left|he checked us in helped us unload the minivan hugged us and left
Unfollow_074_124|room 108 was cold and sterile entirely devoid of life warmth or happiness|room one hundred and eight was cold and sterile entirely devoid of life warmth or happiness
Unfollow_074_125|it was everything i was afraid the world would be and i couldn't bear to stay there not then|it was everything i was afraid the world would be and i couldn't bear to stay there not then
Unfollow_074_126|i sent a message to newbery asking if grace and i could stay with his family that night and then grace and i sat on the bed waiting|i sent a message to newbery asking if grace and i could stay with his family that night and then grace and i sat on the bed waiting
Unfollow_074_127|a few minutes passed and then my cousin libby arrived with her husband|a few minutes passed and then my cousin libby arrived with her husband
Unfollow_074_128|i hadn't spoken to her in the years since she'd left the church she'd been cast as libidinous libby upon her exit a selfish self important whore but along with so many other of westboro's judgments i'd started to question their thoughts on her too|i hadn't spoken to her in the years since she'd left the church she'd been cast as libidinous libby upon her exit a selfish self important whore but along with so many other of westboro's judgments i'd started to question their thoughts on her too
Unfollow_074_129|i'd worked up the courage to reach out to her a few weeks earlier a phone call to her office because i was afraid she'd turn on me and publish my message if i emailed her|i'd worked up the courage to reach out to her a few weeks earlier a phone call to her office because i was afraid she'd turn on me and publish my message if i emailed her
Unfollow_074_130|i'd told libby that grace and i were probably leaving and she said i want you to come live with me and we spoke like friends who hadn't just missed the last three and a half years of each other's lives|i'd told libby that grace and i were probably leaving and she said i want you to come live with me and we spoke like friends who hadn't just missed the last three and a half years of each other's lives
Unfollow_074_131|in the howling icy wind and the stark fluorescent light of the motel parking lot the four of us loaded suitcases into the back of libby's car|in the howling icy wind and the stark fluorescent light of the motel parking lot the four of us loaded suitcases into the back of libby's car
